position,track,artist,streams,date
116,Come and See Me (feat. Drake),PARTYNEXTDOOR,210346,2017-03-05
117,Don't,Bryson Tiller,209759,2017-03-05
118,Exchange,Bryson Tiller,208536,2017-03-05
119,Panda,Desiigner,208298,2017-03-05
120,Go Flex,Post Malone,207912,2017-03-05
121,Reminder,The Weeknd,207882,2017-03-05
122,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,207769,2017-03-05
123,No Flockin',Kodak Black,207617,2017-03-05
124,Mercy,Shawn Mendes,207607,2017-03-05
125,Oceans Away,A R I Z O N A,207268,2017-03-05
126,Party (feat. Usher & Gucci Mane),Chris Brown,206489,2017-03-05
127,Don't Let Me Down,The Chainsmokers,205365,2017-03-05
128,Running Back (feat. Lil Wayne),Wale,203561,2017-03-05
129,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,203040,2017-03-05
130,Thumbs,Sabrina Carpenter,201604,2017-03-05
131,Gassed Up,Nebu Kiniza,201352,2017-03-05
132,Ride,Twenty One Pilots,201235,2017-03-05
133,Thinking out Loud,Ed Sheeran,200261,2017-03-05
134,September Song,JP Cooper,199344,2017-03-05
135,Sorry,Future,197541,2017-03-05
136,beibs in the trap,Travis Scott,197210,2017-03-05
137,All Night (feat. Knox Fortune),Chance the Rapper,196390,2017-03-05
138,Used to This (feat. Drake),Future,194774,2017-03-05
139,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,194288,2017-03-05
140,Jumpman,Drake,193694,2017-03-05
141,Scars To Your Beautiful,Alessia Cara,191803,2017-03-05
142,PRBLMS,6LACK,190728,2017-03-05
143,Lights Down Low,MAX,190066,2017-03-05
144,Photograph,Ed Sheeran,186547,2017-03-05
145,Deja Vu,Post Malone,184788,2017-03-05
146,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,184135,2017-03-05
147,It's Gotta Be You,Isaiah,183832,2017-03-05
148,Stressed Out,Twenty One Pilots,182920,2017-03-05
149,Saved,Khalid,182208,2017-03-05
150,Treat You Better,Shawn Mendes,179875,2017-03-05
151,Six Feet Under,The Weeknd,178585,2017-03-05
152,Erase Your Social,Lil Uzi Vert,178244,2017-03-05
153,Litty (feat. Tory Lanez),Meek Mill,177858,2017-03-05
154,One Night,Lil Yachty,177151,2017-03-05
155,Same Drugs,Chance the Rapper,176122,2017-03-05
156,Cold Water (feat. Justin Bieber & MØ),Major Lazer,175414,2017-03-05
157,Shed a Light,Robin Schulz,175140,2017-03-05
158,Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,175025,2017-03-05
159,Wyclef Jean,Young Thug,174300,2017-03-05
160,Outlet,Desiigner,173689,2017-03-05
161,Chantaje (feat. Maluma),Shakira,172381,2017-03-05
162,Neighbors,J. Cole,171364,2017-03-05
163,OOOUUU,Young M.A,169264,2017-03-05
164,How Far I'll Go,Auli'i Cravalho,168832,2017-03-05
165,Up,NAV,168806,2017-03-05
166,Work,Rihanna,168358,2017-03-05
167,There He Go,Kodak Black,166629,2017-03-05
168,The Hills,The Weeknd,164387,2017-03-05
169,First Day Out,Tee Grizzley,163770,2017-03-05
170,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,163532,2017-03-05
171,All We Know (feat. Phoebe Ryan),The Chainsmokers,162496,2017-03-05
172,Death of a Bachelor,Panic! At The Disco,161953,2017-03-05
173,Smoke Break (feat. Future),Chance the Rapper,160953,2017-03-05
174,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,160535,2017-03-05
175,"i hate u, i love u (feat. olivia o'brien)",gnash,160092,2017-03-05
176,Everyday,Ariana Grande,156921,2017-03-05
177,What They Want,Russ,155912,2017-03-05
178,Incredible,Future,155832,2017-03-05
179,Die For You,The Weeknd,155723,2017-03-05
180,Versace on the Floor,Bruno Mars,155422,2017-03-05
181,Sidewalks,The Weeknd,155328,2017-03-05
182,American Teen,Khalid,155225,2017-03-05
183,"Me, Myself & I",G-Eazy,154982,2017-03-05
184,My Shit,A Boogie Wit da Hoodie,154337,2017-03-05
185,Million Reasons,Lady Gaga,153550,2017-03-05
186,Love,Lana Del Rey,153446,2017-03-05
187,Love Me Now,John Legend,151879,2017-03-05
188,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,151873,2017-03-05
189,'Till I Collapse,Eminem,151806,2017-03-05
190,Everyday We Lit (feat. PnB Rock),YFN Lucci,151223,2017-03-05
191,Call Casting,Migos,150597,2017-03-05
192,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,150320,2017-03-05
193,Use Me,Future,150313,2017-03-05
194,Father Stretch My Hands Pt. 1,Kanye West,149824,2017-03-05
195,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,148633,2017-03-05
196,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,148564,2017-03-05
197,I'm so Groovy,Future,148548,2017-03-05
198,Now and Later,Sage The Gemini,146476,2017-03-05
199,Wet Dreamz,J. Cole,146052,2017-03-05
200,Not Nice,PARTYNEXTDOOR,145517,2017-03-05
1,Shape of You,Ed Sheeran,2069243,2017-03-06
2,Galway Girl,Ed Sheeran,1194054,2017-03-06
3,iSpy (feat. Lil Yachty),KYLE,1190229,2017-03-06
4,That's What I Like,Bruno Mars,1160821,2017-03-06
5,Something Just Like This,The Chainsmokers,1019671,2017-03-06
6,Castle on the Hill,Ed Sheeran,1016546,2017-03-06
7,It Ain't Me (with Selena Gomez),Kygo,997251,2017-03-06
8,Bad and Boujee (feat. Lil Uzi Vert),Migos,986366,2017-03-06
9,Tunnel Vision,Kodak Black,965076,2017-03-06
10,Mask Off,Future,940425,2017-03-06
11,Perfect,Ed Sheeran,932919,2017-03-06
12,Dive,Ed Sheeran,923599,2017-03-06
13,Congratulations,Post Malone,917668,2017-03-06
14,Happier,Ed Sheeran,885578,2017-03-06
15,Bounce Back,Big Sean,882303,2017-03-06
16,Green Light,Lorde,880871,2017-03-06
17,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,870037,2017-03-06
18,Issues,Julia Michaels,858662,2017-03-06
19,New Man,Ed Sheeran,851640,2017-03-06
20,Paris,The Chainsmokers,837690,2017-03-06
21,Stay (with Alessia Cara),Zedd,819744,2017-03-06
22,What Do I Know?,Ed Sheeran,801644,2017-03-06
23,Slide (feat. Frank Ocean & Migos),Calvin Harris,760364,2017-03-06
24,T-Shirt,Migos,724423,2017-03-06
25,Fake Love,Drake,688048,2017-03-06
26,Hearts Don't Break Around Here,Ed Sheeran,682322,2017-03-06
27,How Would You Feel (Paean),Ed Sheeran,669978,2017-03-06
28,Barcelona,Ed Sheeran,665961,2017-03-06
29,Supermarket Flowers,Ed Sheeran,664168,2017-03-06
30,Eraser,Ed Sheeran,642390,2017-03-06
31,Location,Khalid,634559,2017-03-06
32,Body Like A Back Road,Sam Hunt,631455,2017-03-06
33,Nancy Mulligan,Ed Sheeran,627805,2017-03-06
34,I Feel It Coming,The Weeknd,609854,2017-03-06
35,Cold,Maroon 5,591360,2017-03-06
36,Say You Won't Let Go,James Arthur,589490,2017-03-06
37,Bibia Be Ye Ye,Ed Sheeran,578404,2017-03-06
38,Swang,Rae Sremmurd,577055,2017-03-06
39,Chained To The Rhythm,Katy Perry,571008,2017-03-06
40,Believer,Imagine Dragons,569103,2017-03-06
41,Selfish (feat. Rihanna),Future,566458,2017-03-06
42,Save Myself,Ed Sheeran,561615,2017-03-06
43,Starboy,The Weeknd,555330,2017-03-06
44,Scared to Be Lonely,Martin Garrix,535728,2017-03-06
45,Bad Things (with Camila Cabello),Machine Gun Kelly,525057,2017-03-06
46,Closer,The Chainsmokers,522647,2017-03-06
47,Love On The Brain,Rihanna,512596,2017-03-06
48,Look At Me!,XXXTENTACION,492818,2017-03-06
49,Moves,Big Sean,466736,2017-03-06
50,Caroline,Aminé,461728,2017-03-06
51,All Time Low,Jon Bellion,457070,2017-03-06
52,goosebumps,Travis Scott,449362,2017-03-06
53,"How Far I'll Go - From ""Moana""",Alessia Cara,448617,2017-03-06
54,Comin Out Strong (feat. The Weeknd),Future,431972,2017-03-06
55,Redbone,Childish Gambino,426421,2017-03-06
56,Weak,AJR,403170,2017-03-06
57,Call On Me - Ryan Riback Extended Remix,Starley,400659,2017-03-06
58,Despacito (Featuring Daddy Yankee),Luis Fonsi,396878,2017-03-06
59,Black Beatles,Rae Sremmurd,388833,2017-03-06
60,Broccoli (feat. Lil Yachty),DRAM,388388,2017-03-06
61,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,386854,2017-03-06
62,Party Monster,The Weeknd,385458,2017-03-06
63,No Heart,21 Savage,381845,2017-03-06
64,Both (feat. Drake),Gucci Mane,381202,2017-03-06
65,X (feat. Future),21 Savage,378867,2017-03-06
66,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,375684,2017-03-06
67,Rolex,Ayo & Teo,368697,2017-03-06
68,24K Magic,Bruno Mars,355181,2017-03-06
69,I Got You,Bebe Rexha,340608,2017-03-06
70,All Night,The Vamps,330831,2017-03-06
71,Slippery (feat. Gucci Mane),Migos,329948,2017-03-06
72,Make Me (Cry),Noah Cyrus,329663,2017-03-06
73,Down,Marian Hill,323901,2017-03-06
74,Losin Control,Russ,320736,2017-03-06
75,Don't Leave,Snakehips,320007,2017-03-06
76,No Favors,Big Sean,318172,2017-03-06
77,Deja Vu,J. Cole,317088,2017-03-06
78,One Dance,Drake,316374,2017-03-06
79,Kelly Price (feat. Travis Scott),Migos,299952,2017-03-06
80,Just Hold On,Steve Aoki,299168,2017-03-06
81,Selfish,PnB Rock,298375,2017-03-06
82,History,Olivia Holt,292319,2017-03-06
83,The Other,Lauv,291748,2017-03-06
84,Sneakin’,Drake,291331,2017-03-06
85,Low Life (feat. The Weeknd),Future,287205,2017-03-06
86,Solo Dance,Martin Jensen,287026,2017-03-06
87,pick up the phone,Young Thug,285509,2017-03-06
88,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,285395,2017-03-06
89,Sunset Lover,Petit Biscuit,283151,2017-03-06
90,White Iverson,Post Malone,283075,2017-03-06
91,Rent Money,Future,274543,2017-03-06
92,Water Under the Bridge,Adele,272415,2017-03-06
93,Sooner Or Later,Aaron Carter,271447,2017-03-06
94,Starving,Hailee Steinfeld,271396,2017-03-06
95,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,267865,2017-03-06
96,You Was Right,Lil Uzi Vert,264435,2017-03-06
97,Romantic - NOTD Remix,Stanaj,258122,2017-03-06
98,Oceans Away,A R I Z O N A,256222,2017-03-06
99,Draco,Future,256059,2017-03-06
100,Cake - Challenge Version,Flo Rida,255721,2017-03-06
101,Some Way,NAV,254031,2017-03-06
102,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,253353,2017-03-06
103,Heathens,Twenty One Pilots,251162,2017-03-06
104,Side To Side,Ariana Grande,246486,2017-03-06
105,No Role Modelz,J. Cole,245455,2017-03-06
106,Good Drank,2 Chainz,242257,2017-03-06
107,Saved,Khalid,241228,2017-03-06
108,8TEEN,Khalid,238416,2017-03-06
109,September Song,JP Cooper,236873,2017-03-06
110,Water,Ugly God,236432,2017-03-06
111,Get Right Witcha,Migos,233045,2017-03-06
112,Let Me Love You,DJ Snake,232752,2017-03-06
113,Thumbs,Sabrina Carpenter,231037,2017-03-06
114,Go Flex,Post Malone,230698,2017-03-06
115,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,230609,2017-03-06
116,Lights Down Low,MAX,229534,2017-03-06
117,Mercy,Shawn Mendes,229082,2017-03-06
118,Sorry,Future,226256,2017-03-06
119,In the Name of Love,Martin Garrix,226190,2017-03-06
120,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,226156,2017-03-06
121,Exchange,Bryson Tiller,225526,2017-03-06
122,Thinking out Loud,Ed Sheeran,225076,2017-03-06
123,Reminder,The Weeknd,224745,2017-03-06
124,Come and See Me (feat. Drake),PARTYNEXTDOOR,224685,2017-03-06
125,Don't Wanna Know,Maroon 5,224433,2017-03-06
126,Don't,Bryson Tiller,224302,2017-03-06
127,Too Many Years,Kodak Black,223778,2017-03-06
128,Too Good,Drake,223744,2017-03-06
129,Running Back (feat. Lil Wayne),Wale,222548,2017-03-06
130,It's Gotta Be You,Isaiah,219927,2017-03-06
131,Don't Let Me Down,The Chainsmokers,219206,2017-03-06
132,PRBLMS,6LACK,218963,2017-03-06
133,Needed Me,Rihanna,218795,2017-03-06
134,Controlla,Drake,216965,2017-03-06
135,beibs in the trap,Travis Scott,214207,2017-03-06
136,Feel Good (feat. Daya),Gryffin,213079,2017-03-06
137,Party (feat. Usher & Gucci Mane),Chris Brown,211816,2017-03-06
138,Money Longer,Lil Uzi Vert,209925,2017-03-06
139,No Flockin',Kodak Black,209493,2017-03-06
140,Photograph,Ed Sheeran,208804,2017-03-06
141,All Night (feat. Knox Fortune),Chance the Rapper,207377,2017-03-06
142,Scars To Your Beautiful,Alessia Cara,205652,2017-03-06
143,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,205142,2017-03-06
144,Shed a Light,Robin Schulz,205003,2017-03-06
145,Deja Vu,Post Malone,202085,2017-03-06
146,Panda,Desiigner,201969,2017-03-06
147,Ride,Twenty One Pilots,201280,2017-03-06
148,Used to This (feat. Drake),Future,200353,2017-03-06
149,Gassed Up,Nebu Kiniza,198065,2017-03-06
150,Same Drugs,Chance the Rapper,196772,2017-03-06
151,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,195490,2017-03-06
152,American Teen,Khalid,195068,2017-03-06
153,Six Feet Under,The Weeknd,194100,2017-03-06
154,Treat You Better,Shawn Mendes,190263,2017-03-06
155,Neighbors,J. Cole,189667,2017-03-06
156,Litty (feat. Tory Lanez),Meek Mill,189368,2017-03-06
157,Up,NAV,187828,2017-03-06
158,Jumpman,Drake,186978,2017-03-06
159,Stressed Out,Twenty One Pilots,185264,2017-03-06
160,Love,Lana Del Rey,185054,2017-03-06
161,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,184131,2017-03-06
162,Shot Down,Khalid,183447,2017-03-06
163,Erase Your Social,Lil Uzi Vert,182516,2017-03-06
164,Outlet,Desiigner,181319,2017-03-06
165,Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,180805,2017-03-06
166,Smoke Break (feat. Future),Chance the Rapper,179944,2017-03-06
167,Wyclef Jean,Young Thug,179283,2017-03-06
168,All We Know (feat. Phoebe Ryan),The Chainsmokers,178745,2017-03-06
169,Incredible,Future,178609,2017-03-06
170,Everyday,Ariana Grande,178564,2017-03-06
171,How Far I'll Go,Auli'i Cravalho,177439,2017-03-06
172,First Day Out,Tee Grizzley,177420,2017-03-06
173,Cold Water (feat. Justin Bieber & MØ),Major Lazer,177226,2017-03-06
174,Chantaje (feat. Maluma),Shakira,176551,2017-03-06
175,Death of a Bachelor,Panic! At The Disco,175237,2017-03-06
176,Versace on the Floor,Bruno Mars,174083,2017-03-06
177,Be the One,Dua Lipa,173596,2017-03-06
178,Die For You,The Weeknd,172628,2017-03-06
179,Million Reasons,Lady Gaga,172614,2017-03-06
180,"i hate u, i love u (feat. olivia o'brien)",gnash,172353,2017-03-06
181,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,171182,2017-03-06
182,The Hills,The Weeknd,170915,2017-03-06
183,One Night,Lil Yachty,170751,2017-03-06
184,Use Me,Future,170744,2017-03-06
185,Love Me Now,John Legend,170512,2017-03-06
186,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,170270,2017-03-06
187,Sidewalks,The Weeknd,170153,2017-03-06
188,There He Go,Kodak Black,168988,2017-03-06
189,Work,Rihanna,165761,2017-03-06
190,Coaster,Khalid,165032,2017-03-06
191,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,164894,2017-03-06
192,What They Want,Russ,164432,2017-03-06
193,Jump Out The Window,Big Sean,162086,2017-03-06
194,I'm so Groovy,Future,161355,2017-03-06
195,Everyday We Lit (feat. PnB Rock),YFN Lucci,160395,2017-03-06
196,'Till I Collapse,Eminem,160377,2017-03-06
197,Dirt On My Boots,Jon Pardi,160066,2017-03-06
198,Hypnotised,Coldplay,159172,2017-03-06
199,"Me, Myself & I",G-Eazy,159079,2017-03-06
200,Wet Dreamz,J. Cole,159057,2017-03-06
1,Shape of You,Ed Sheeran,2060254,2017-03-07
2,iSpy (feat. Lil Yachty),KYLE,1229841,2017-03-07
3,That's What I Like,Bruno Mars,1178387,2017-03-07
4,Galway Girl,Ed Sheeran,1154310,2017-03-07
5,Something Just Like This,The Chainsmokers,1038556,2017-03-07
6,Mask Off,Future,1032464,2017-03-07
7,Bad and Boujee (feat. Lil Uzi Vert),Migos,1023709,2017-03-07
8,It Ain't Me (with Selena Gomez),Kygo,1017239,2017-03-07
9,Tunnel Vision,Kodak Black,986979,2017-03-07
10,Castle on the Hill,Ed Sheeran,986407,2017-03-07
11,Congratulations,Post Malone,930386,2017-03-07
12,Bounce Back,Big Sean,923577,2017-03-07
13,Perfect,Ed Sheeran,896711,2017-03-07
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,875169,2017-03-07
15,Issues,Julia Michaels,867126,2017-03-07
16,Dive,Ed Sheeran,865298,2017-03-07
17,Happier,Ed Sheeran,856835,2017-03-07
18,Stay (with Alessia Cara),Zedd,854709,2017-03-07
19,Paris,The Chainsmokers,845485,2017-03-07
20,New Man,Ed Sheeran,787539,2017-03-07
21,Green Light,Lorde,770293,2017-03-07
22,T-Shirt,Migos,753681,2017-03-07
23,Slide (feat. Frank Ocean & Migos),Calvin Harris,750457,2017-03-07
24,What Do I Know?,Ed Sheeran,739859,2017-03-07
25,Fake Love,Drake,702901,2017-03-07
26,Location,Khalid,654364,2017-03-07
27,Hearts Don't Break Around Here,Ed Sheeran,634808,2017-03-07
28,Barcelona,Ed Sheeran,632049,2017-03-07
29,Body Like A Back Road,Sam Hunt,626837,2017-03-07
30,Supermarket Flowers,Ed Sheeran,623923,2017-03-07
31,How Would You Feel (Paean),Ed Sheeran,623229,2017-03-07
32,I Feel It Coming,The Weeknd,617913,2017-03-07
33,Swang,Rae Sremmurd,601043,2017-03-07
34,Nancy Mulligan,Ed Sheeran,592644,2017-03-07
35,Say You Won't Let Go,James Arthur,592189,2017-03-07
36,Cold,Maroon 5,582941,2017-03-07
37,Eraser,Ed Sheeran,581722,2017-03-07
38,Starboy,The Weeknd,576413,2017-03-07
39,Chained To The Rhythm,Katy Perry,575166,2017-03-07
40,Selfish (feat. Rihanna),Future,573589,2017-03-07
41,Believer,Imagine Dragons,570953,2017-03-07
42,Closer,The Chainsmokers,542927,2017-03-07
43,Bibia Be Ye Ye,Ed Sheeran,540026,2017-03-07
44,Scared to Be Lonely,Martin Garrix,534671,2017-03-07
45,Bad Things (with Camila Cabello),Machine Gun Kelly,524571,2017-03-07
46,Love On The Brain,Rihanna,522715,2017-03-07
47,Save Myself,Ed Sheeran,521406,2017-03-07
48,Look At Me!,XXXTENTACION,513503,2017-03-07
49,Moves,Big Sean,492831,2017-03-07
50,Caroline,Aminé,482629,2017-03-07
51,goosebumps,Travis Scott,477761,2017-03-07
52,All Time Low,Jon Bellion,463994,2017-03-07
53,"How Far I'll Go - From ""Moana""",Alessia Cara,457389,2017-03-07
54,Comin Out Strong (feat. The Weeknd),Future,437769,2017-03-07
55,Redbone,Childish Gambino,429127,2017-03-07
56,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,412814,2017-03-07
57,Call On Me - Ryan Riback Extended Remix,Starley,410225,2017-03-07
58,Broccoli (feat. Lil Yachty),DRAM,406729,2017-03-07
59,No Heart,21 Savage,402283,2017-03-07
60,Both (feat. Drake),Gucci Mane,402218,2017-03-07
61,Black Beatles,Rae Sremmurd,401043,2017-03-07
62,Despacito (Featuring Daddy Yankee),Luis Fonsi,399034,2017-03-07
63,Weak,AJR,398760,2017-03-07
64,X (feat. Future),21 Savage,398027,2017-03-07
65,Party Monster,The Weeknd,397013,2017-03-07
66,Rolex,Ayo & Teo,389872,2017-03-07
67,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,384107,2017-03-07
68,24K Magic,Bruno Mars,367157,2017-03-07
69,Down,Marian Hill,346411,2017-03-07
70,Slippery (feat. Gucci Mane),Migos,345318,2017-03-07
71,All Night,The Vamps,333369,2017-03-07
72,One Dance,Drake,331808,2017-03-07
73,Deja Vu,J. Cole,330670,2017-03-07
74,I Got You,Bebe Rexha,328555,2017-03-07
75,Losin Control,Russ,328149,2017-03-07
76,No Favors,Big Sean,327484,2017-03-07
77,Make Me (Cry),Noah Cyrus,324563,2017-03-07
78,Don't Leave,Snakehips,315666,2017-03-07
79,Kelly Price (feat. Travis Scott),Migos,308675,2017-03-07
80,Low Life (feat. The Weeknd),Future,307638,2017-03-07
81,Selfish,PnB Rock,304692,2017-03-07
82,Sneakin’,Drake,304275,2017-03-07
83,Just Hold On,Steve Aoki,303925,2017-03-07
84,pick up the phone,Young Thug,302322,2017-03-07
85,White Iverson,Post Malone,297918,2017-03-07
86,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,297267,2017-03-07
87,History,Olivia Holt,296785,2017-03-07
88,Solo Dance,Martin Jensen,294638,2017-03-07
89,Starving,Hailee Steinfeld,287797,2017-03-07
90,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,285488,2017-03-07
91,Rent Money,Future,282485,2017-03-07
92,You Was Right,Lil Uzi Vert,281051,2017-03-07
93,Sunset Lover,Petit Biscuit,277031,2017-03-07
94,The Other,Lauv,272734,2017-03-07
95,Sooner Or Later,Aaron Carter,269881,2017-03-07
96,Draco,Future,267052,2017-03-07
97,Some Way,NAV,263599,2017-03-07
98,Oceans Away,A R I Z O N A,262795,2017-03-07
99,Water Under the Bridge,Adele,260046,2017-03-07
100,Heathens,Twenty One Pilots,259841,2017-03-07
101,Side To Side,Ariana Grande,257484,2017-03-07
102,No Role Modelz,J. Cole,257026,2017-03-07
103,Romantic - NOTD Remix,Stanaj,256370,2017-03-07
104,Good Drank,2 Chainz,253861,2017-03-07
105,Cake - Challenge Version,Flo Rida,247241,2017-03-07
106,Water,Ugly God,245979,2017-03-07
107,Saved,Khalid,245216,2017-03-07
108,Get Right Witcha,Migos,244815,2017-03-07
109,Let Me Love You,DJ Snake,240590,2017-03-07
110,Go Flex,Post Malone,239159,2017-03-07
111,In the Name of Love,Martin Garrix,238662,2017-03-07
112,September Song,JP Cooper,238428,2017-03-07
113,Don't Wanna Know,Maroon 5,237962,2017-03-07
114,Mercy,Shawn Mendes,237909,2017-03-07
115,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,236837,2017-03-07
116,Too Many Years,Kodak Black,235739,2017-03-07
117,All Night (feat. Knox Fortune),Chance the Rapper,233148,2017-03-07
118,Exchange,Bryson Tiller,232618,2017-03-07
119,Don't Let Me Down,The Chainsmokers,232469,2017-03-07
120,Running Back (feat. Lil Wayne),Wale,231814,2017-03-07
121,Reminder,The Weeknd,230767,2017-03-07
122,Too Good,Drake,230597,2017-03-07
123,Come and See Me (feat. Drake),PARTYNEXTDOOR,229892,2017-03-07
124,beibs in the trap,Travis Scott,229600,2017-03-07
125,PRBLMS,6LACK,229150,2017-03-07
126,Thinking out Loud,Ed Sheeran,229051,2017-03-07
127,Don't,Bryson Tiller,228826,2017-03-07
128,Needed Me,Rihanna,228464,2017-03-07
129,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,228264,2017-03-07
130,Controlla,Drake,227075,2017-03-07
131,Sorry,Future,226945,2017-03-07
132,Thumbs,Sabrina Carpenter,226910,2017-03-07
133,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,226527,2017-03-07
134,Money Longer,Lil Uzi Vert,223945,2017-03-07
135,No Flockin',Kodak Black,222200,2017-03-07
136,Scars To Your Beautiful,Alessia Cara,221863,2017-03-07
137,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,221764,2017-03-07
138,Lights Down Low,MAX,220340,2017-03-07
139,Photograph,Ed Sheeran,220033,2017-03-07
140,Party (feat. Usher & Gucci Mane),Chris Brown,218409,2017-03-07
141,Panda,Desiigner,216681,2017-03-07
142,Same Drugs,Chance the Rapper,213884,2017-03-07
143,It's Gotta Be You,Isaiah,212839,2017-03-07
144,Ride,Twenty One Pilots,211240,2017-03-07
145,Used to This (feat. Drake),Future,210365,2017-03-07
146,Deja Vu,Post Malone,207000,2017-03-07
147,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,205166,2017-03-07
148,Gassed Up,Nebu Kiniza,203756,2017-03-07
149,Shed a Light,Robin Schulz,203610,2017-03-07
150,Treat You Better,Shawn Mendes,202681,2017-03-07
151,Jumpman,Drake,202409,2017-03-07
152,Six Feet Under,The Weeknd,201610,2017-03-07
153,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,199315,2017-03-07
154,Up,NAV,198980,2017-03-07
155,Litty (feat. Tory Lanez),Meek Mill,197861,2017-03-07
156,Neighbors,J. Cole,196788,2017-03-07
157,Love,Lana Del Rey,194704,2017-03-07
158,Stressed Out,Twenty One Pilots,194209,2017-03-07
159,Everyday,Ariana Grande,194199,2017-03-07
160,Smoke Break (feat. Future),Chance the Rapper,194075,2017-03-07
161,8TEEN,Khalid,193818,2017-03-07
162,Outlet,Desiigner,191331,2017-03-07
163,Erase Your Social,Lil Uzi Vert,190589,2017-03-07
164,American Teen,Khalid,189271,2017-03-07
165,Cold Water (feat. Justin Bieber & MØ),Major Lazer,188240,2017-03-07
166,Wyclef Jean,Young Thug,188129,2017-03-07
167,Shot Down,Khalid,187732,2017-03-07
168,Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,186760,2017-03-07
169,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,185645,2017-03-07
170,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,185464,2017-03-07
171,All We Know (feat. Phoebe Ryan),The Chainsmokers,184531,2017-03-07
172,Chantaje (feat. Maluma),Shakira,184497,2017-03-07
173,First Day Out,Tee Grizzley,183553,2017-03-07
174,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,182314,2017-03-07
175,One Night,Lil Yachty,181276,2017-03-07
176,Million Reasons,Lady Gaga,180640,2017-03-07
177,Death of a Bachelor,Panic! At The Disco,179661,2017-03-07
178,Love Me Now,John Legend,178630,2017-03-07
179,How Far I'll Go,Auli'i Cravalho,178596,2017-03-07
180,'Till I Collapse,Eminem,178106,2017-03-07
181,Die For You,The Weeknd,177817,2017-03-07
182,The Hills,The Weeknd,177671,2017-03-07
183,"i hate u, i love u (feat. olivia o'brien)",gnash,177230,2017-03-07
184,Work,Rihanna,176516,2017-03-07
185,What They Want,Russ,176143,2017-03-07
186,Versace on the Floor,Bruno Mars,175349,2017-03-07
187,There He Go,Kodak Black,175331,2017-03-07
188,Everyday We Lit (feat. PnB Rock),YFN Lucci,175208,2017-03-07
189,Incredible,Future,174948,2017-03-07
190,Use Me,Future,172950,2017-03-07
191,Sidewalks,The Weeknd,172265,2017-03-07
192,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,169641,2017-03-07
193,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,169273,2017-03-07
194,I'm so Groovy,Future,168775,2017-03-07
