position,track,artist,streams,date
127,Psycho (feat. Ty Dolla $ign),Post Malone,259260,2019-06-17
128,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,257703,2019-06-17
129,Yes Indeed,Lil Baby,257514,2019-06-17
130,Here With Me,Marshmello,256539,2019-06-17
131,Noticed,Lil Mosey,255180,2019-06-17
132,XO Tour Llif3,Lil Uzi Vert,254995,2019-06-17
133,God's Plan,Drake,254935,2019-06-17
134,Be Alright,Dean Lewis,254795,2019-06-17
135,xanny,Billie Eilish,254081,2019-06-17
136,Fuck Love (feat. Trippie Redd),XXXTENTACION,253328,2019-06-17
137,idontwannabeyouanymore,Billie Eilish,251132,2019-06-17
138,Congratulations,Post Malone,247165,2019-06-17
139,Boy With Luv (feat. Halsey),BTS,246528,2019-06-17
140,Cool,Jonas Brothers,246462,2019-06-17
141,CIVIL WAR - Bonus,Russ,245745,2019-06-17
142,Young Dumb & Broke,Khalid,244797,2019-06-17
143,Floating (feat. 21 Savage),ScHoolboy Q,243393,2019-06-17
144,Ric Flair Drip (& Metro Boomin),Offset,242898,2019-06-17
145,MIA (feat. Drake),Bad Bunny,241689,2019-06-17
146,Who Do You Love,The Chainsmokers,240767,2019-06-17
147,Mad Love,Mabel,240553,2019-06-17
148,Just Us (feat. SZA),DJ Khaled,240248,2019-06-17
149,On A Roll,Ashley O,239731,2019-06-17
150,Rumor,Lee Brice,238272,2019-06-17
151,Slime Belief,YoungBoy Never Broke Again,237692,2019-06-17
152,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,236243,2019-06-17
153,Location,Khalid,236213,2019-06-17
154,Money,Cardi B,236143,2019-06-17
155,bellyache,Billie Eilish,232853,2019-06-17
156,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,232364,2019-06-17
157,all the good girls go to hell,Billie Eilish,231779,2019-06-17
158,Freaky,Tory Lanez,230823,2019-06-17
159,I THINK,"Tyler, The Creator",229341,2019-06-17
160,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),Tee Grizzley,228490,2019-06-17
161,The Middle,Zedd,228403,2019-06-17
162,Rescue Me,Marshmello,227736,2019-06-17
163,Lalala,Y2K,226244,2019-06-17
164,HUMBLE.,Kendrick Lamar,225660,2019-06-17
165,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,222609,2019-06-17
166,Under Enemy Arms,Trippie Redd,222399,2019-06-17
167,Delicate,Taylor Swift,221944,2019-06-17
168,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,221130,2019-06-17
169,goosebumps,Travis Scott,220266,2019-06-17
170,changes,XXXTENTACION,220155,2019-06-17
171,This Feeling,The Chainsmokers,219212,2019-06-17
172,When It Rains It Pours,Luke Combs,218626,2019-06-17
173,She Got the Best of Me,Luke Combs,218565,2019-06-17
174,Thotiana,Blueface,217530,2019-06-17
175,Nice For What,Drake,215981,2019-06-17
176,Best Part (feat. Daniel Caesar),H.E.R.,214459,2019-06-17
177,Bitchuary,Shordie Shordie,213382,2019-06-17
178,Night Shift,Jon Pardi,211410,2019-06-17
179,No Me Conoce - Remix,Jhay Cortez,210297,2019-06-17
180,Hurricane,Luke Combs,208951,2019-06-17
181,Good As Hell,Lizzo,208944,2019-06-17
182,No Role Modelz,J. Cole,208583,2019-06-17
183,Eyes On You,Chase Rice,207893,2019-06-17
184,Let Me Down Slowly,Alec Benjamin,207817,2019-06-17
185,Thunder,Imagine Dragons,207304,2019-06-17
186,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,207280,2019-06-17
187,Look Alive (feat. Drake),BlocBoy JB,207199,2019-06-17
188,Love Ain't,Eli Young Band,206982,2019-06-17
189,Say You Won't Let Go,James Arthur,206957,2019-06-17
190,Don't Stop Me Now - 2011 Mix,Queen,206257,2019-06-17
191,Space Cadet (feat. Gunna),Metro Boomin,206140,2019-06-17
192,In My Feelings,Drake,205971,2019-06-17
193,Please Me,Cardi B,205670,2019-06-17
194,Die Young,Roddy Ricch,205334,2019-06-17
195,Girls Like You (feat. Cardi B),Maroon 5,203480,2019-06-17
196,Talk You Out Of It,Florida Georgia Line,203466,2019-06-17
197,Mine,Bazzi,203303,2019-06-17
198,Nights Like This (feat. Ty Dolla $ign),Kehlani,202641,2019-06-17
199,Te Robaré,Nicky Jam,202493,2019-06-17
200,Broke Leg (with Quavo & Tyga),Tory Lanez,202072,2019-06-17
1,Money In The Grave (Drake ft. Rick Ross),Drake,1890426,2019-06-18
2,You Need To Calm Down,Taylor Swift,1414691,2019-06-18
3,bad guy,Billie Eilish,1229061,2019-06-18
4,Truth Hurts,Lizzo,1036817,2019-06-18
5,Suge,DaBaby,1013120,2019-06-18
6,The London (feat. J. Cole & Travis Scott),Young Thug,1012561,2019-06-18
7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1010179,2019-06-18
8,I Don't Care (with Justin Bieber),Ed Sheeran,987521,2019-06-18
9,No Guidance (feat. Drake),Chris Brown,958539,2019-06-18
10,EARFQUAKE,"Tyler, The Creator",943283,2019-06-18
11,Pop Out (feat. Lil Tjay),Polo G,910662,2019-06-18
12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,905768,2019-06-18
13,Ransom,Lil Tecca,902891,2019-06-18
14,Talk (feat. Disclosure),Khalid,798190,2019-06-18
15,Never Really Over,Katy Perry,794291,2019-06-18
16,If I Can't Have You,Shawn Mendes,721070,2019-06-18
17,MIDDLE CHILD,J. Cole,718322,2019-06-18
18,Sucker,Jonas Brothers,696733,2019-06-18
19,"Go Loko (feat. Tyga, Jon Z)",YG,691170,2019-06-18
20,Wow.,Post Malone,669591,2019-06-18
21,Sanguine Paradise,Lil Uzi Vert,623741,2019-06-18
22,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,613618,2019-06-18
23,Only Human,Jonas Brothers,601774,2019-06-18
24,Call You Mine,The Chainsmokers,588552,2019-06-18
25,Pure Water (with Migos),Mustard,574123,2019-06-18
26,Sanctuary,Joji,565973,2019-06-18
27,when the party's over,Billie Eilish,552213,2019-06-18
28,Going Bad (feat. Drake),Meek Mill,544145,2019-06-18
29,7 rings,Ariana Grande,543019,2019-06-18
30,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,525399,2019-06-18
31,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,512383,2019-06-18
32,Omertà,Drake,512246,2019-06-18
33,Old Town Road,Lil Nas X,506052,2019-06-18
34,Envy Me,Calboy,491330,2019-06-18
35,Murder On My Mind,YNW Melly,488952,2019-06-18
36,Drip Too Hard (Lil Baby & Gunna),Lil Baby,487649,2019-06-18
37,bury a friend,Billie Eilish,474646,2019-06-18
38,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,460767,2019-06-18
39,Heaven,Avicii,460056,2019-06-18
40,Better,Khalid,458636,2019-06-18
41,lovely (with Khalid),Billie Eilish,453087,2019-06-18
42,SAD!,XXXTENTACION,450197,2019-06-18
43,Robbery,Juice WRLD,443688,2019-06-18
44,Eastside (with Halsey & Khalid),benny blanco,441335,2019-06-18
45,Happier,Marshmello,441248,2019-06-18
46,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,436761,2019-06-18
47,SICKO MODE,Travis Scott,436633,2019-06-18
48,Lucid Dreams,Juice WRLD,436234,2019-06-18
49,Callaita,Bad Bunny,434107,2019-06-18
50,Shotta Flow,NLE Choppa,433073,2019-06-18
51,It's You,Ali Gatie,430989,2019-06-18
52,Mother's Daughter,Miley Cyrus,430040,2019-06-18
53,Clout (feat. Cardi B),Offset,420689,2019-06-18
54,Paradise,Bazzi,415497,2019-06-18
55,Someone You Loved,Lewis Capaldi,402970,2019-06-18
56,Jocelyn Flores,XXXTENTACION,398096,2019-06-18
57,Mixed Personalities (feat. Kanye West),YNW Melly,396910,2019-06-18
58,wish you were gay,Billie Eilish,396723,2019-06-18
59,Focus (feat. 21 Savage),Bazzi,394530,2019-06-18
60,Moonlight,XXXTENTACION,394043,2019-06-18
61,Baby Sitter (feat. Offset),DaBaby,390400,2019-06-18
62,Homicide (feat. Eminem),Logic,390267,2019-06-18
63,Look Back at It,A Boogie Wit da Hoodie,389968,2019-06-18
64,"thank u, next",Ariana Grande,383926,2019-06-18
65,a lot,21 Savage,383517,2019-06-18
66,"break up with your girlfriend, i'm bored",Ariana Grande,377368,2019-06-18
67,Without Me,Halsey,372544,2019-06-18
68,Isis,Joyner Lucas,369140,2019-06-18
69,Dancing With A Stranger (with Normani),Sam Smith,368354,2019-06-18
70,Faucet Failure,Ski Mask The Slump God,367633,2019-06-18
71,Tap (feat. Meek Mill),NAV,367529,2019-06-18
72,Nightmare,Halsey,361052,2019-06-18
73,Better Now,Post Malone,360454,2019-06-18
74,Easier,5 Seconds of Summer,355148,2019-06-18
75,SOS (feat. Aloe Blacc),Avicii,354664,2019-06-18
76,rockstar (feat. 21 Savage),Post Malone,350424,2019-06-18
77,Otro Trago,Sech,345306,2019-06-18
78,Fuck Love (feat. Trippie Redd),XXXTENTACION,342603,2019-06-18
79,Rescue Me,OneRepublic,342214,2019-06-18
80,i'm so tired...,Lauv,335781,2019-06-18
81,High Hopes,Panic! At The Disco,332036,2019-06-18
82,Soltera - Remix,Lunay,330558,2019-06-18
83,Whiskey Glasses,Morgan Wallen,329585,2019-06-18
84,Shallow,Lady Gaga,321121,2019-06-18
85,ZEZE (feat. Travis Scott & Offset),Kodak Black,321067,2019-06-18
86,Love Me Less (feat. Quinn XCII),MAX,320597,2019-06-18
87,Goin Baby,DaBaby,319709,2019-06-18
88,you should see me in a crown,Billie Eilish,316067,2019-06-18
89,I,Lil Skies,314074,2019-06-18
90,Act Up,City Girls,313405,2019-06-18
91,Beautiful Crazy,Luke Combs,311407,2019-06-18
92,SLOW DANCING IN THE DARK,Joji,309685,2019-06-18
93,Nonstop,Drake,307449,2019-06-18
94,Taste (feat. Offset),Tyga,307163,2019-06-18
95,Con Calma,Daddy Yankee,304042,2019-06-18
96,Sweet but Psycho,Ava Max,302338,2019-06-18
97,Press,Cardi B,301970,2019-06-18
98,Beer Never Broke My Heart,Luke Combs,301880,2019-06-18
99,Saturday Nights,Khalid,300778,2019-06-18
100,"Hey Look Ma, I Made It",Panic! At The Disco,300076,2019-06-18
101,Loco Contigo (with J. Balvin & Tyga),DJ Snake,297071,2019-06-18
102,Juice,Lizzo,296673,2019-06-18
103,Feeling,Juice WRLD,292346,2019-06-18
104,The Git Up,Blanco Brown,292107,2019-06-18
105,my strange addiction,Billie Eilish,291539,2019-06-18
106,La La Land (feat. YG),Bryce Vine,290853,2019-06-18
107,changes,XXXTENTACION,290453,2019-06-18
108,Youngblood,5 Seconds of Summer,289971,2019-06-18
109,GRoCERIES,Chance the Rapper,281361,2019-06-18
110,I Fall Apart,Post Malone,280461,2019-06-18
111,Mo Bamba,Sheck Wes,280311,2019-06-18
112,Find U Again (feat. Camila Cabello),Mark Ronson,278835,2019-06-18
113,ocean eyes,Billie Eilish,278320,2019-06-18
114,3 Nights,Dominic Fike,278239,2019-06-18
115,Here With Me,Marshmello,277392,2019-06-18
116,Speechless,Dan + Shay,276861,2019-06-18
117,i love you,Billie Eilish,272717,2019-06-18
118,That's a Rack,Lil Uzi Vert,271979,2019-06-18
119,All Girls Are The Same,Juice WRLD,271116,2019-06-18
120,Armed And Dangerous,Juice WRLD,270332,2019-06-18
121,I Like Me Better,Lauv,270287,2019-06-18
122,Look What God Gave Her,Thomas Rhett,269138,2019-06-18
123,Wake Up in the Sky,Gucci Mane,268315,2019-06-18
124,I Like It,Cardi B,267181,2019-06-18
125,Leave Me Alone,Flipp Dinero,267067,2019-06-18
126,Worth It,YK Osiris,265801,2019-06-18
127,Psycho (feat. Ty Dolla $ign),Post Malone,263412,2019-06-18
128,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,263303,2019-06-18
129,God's Plan,Drake,262575,2019-06-18
130,God's Country,Blake Shelton,261498,2019-06-18
131,Yes Indeed,Lil Baby,261128,2019-06-18
132,XO Tour Llif3,Lil Uzi Vert,260670,2019-06-18
133,idontwannabeyouanymore,Billie Eilish,258761,2019-06-18
134,Noticed,Lil Mosey,257696,2019-06-18
135,Bohemian Rhapsody - 2011 Mix,Queen,257229,2019-06-18
136,xanny,Billie Eilish,257210,2019-06-18
137,Everybody Dies In Their Nightmares,XXXTENTACION,256797,2019-06-18
138,Tequila,Dan + Shay,256692,2019-06-18
139,Be Alright,Dean Lewis,255239,2019-06-18
140,Mad Love,Mabel,255200,2019-06-18
141,CIVIL WAR - Bonus,Russ,254014,2019-06-18
142,Congratulations,Post Malone,252958,2019-06-18
143,Young Dumb & Broke,Khalid,249909,2019-06-18
144,MIA (feat. Drake),Bad Bunny,249318,2019-06-18
145,Ric Flair Drip (& Metro Boomin),Offset,248295,2019-06-18
146,Floating (feat. 21 Savage),ScHoolboy Q,248274,2019-06-18
147,Who Do You Love,The Chainsmokers,246894,2019-06-18
148,Lalala,Y2K,246157,2019-06-18
149,Boy With Luv (feat. Halsey),BTS,244872,2019-06-18
150,Slime Belief,YoungBoy Never Broke Again,242861,2019-06-18
151,Money,Cardi B,242257,2019-06-18
152,Cool,Jonas Brothers,241640,2019-06-18
153,Good As Hell,Lizzo,241376,2019-06-18
154,Rumor,Lee Brice,240301,2019-06-18
155,Location,Khalid,240120,2019-06-18
156,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,240002,2019-06-18
157,bellyache,Billie Eilish,237988,2019-06-18
158,The Middle,Zedd,236374,2019-06-18
159,Freaky,Tory Lanez,235154,2019-06-18
160,HUMBLE.,Kendrick Lamar,235029,2019-06-18
161,all the good girls go to hell,Billie Eilish,234587,2019-06-18
162,On A Roll,Ashley O,231588,2019-06-18
163,goosebumps,Travis Scott,228678,2019-06-18
164,I THINK,"Tyler, The Creator",227324,2019-06-18
165,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,225376,2019-06-18
166,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,225316,2019-06-18
167,Delicate,Taylor Swift,223692,2019-06-18
168,Nice For What,Drake,222489,2019-06-18
169,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,221243,2019-06-18
170,This Feeling,The Chainsmokers,220026,2019-06-18
171,Just Us (feat. SZA),DJ Khaled,219799,2019-06-18
172,Under Enemy Arms,Trippie Redd,219370,2019-06-18
173,Thotiana,Blueface,218705,2019-06-18
174,Best Part (feat. Daniel Caesar),H.E.R.,218134,2019-06-18
175,No Role Modelz,J. Cole,217411,2019-06-18
176,She Got the Best of Me,Luke Combs,216746,2019-06-18
177,Nights Like This (feat. Ty Dolla $ign),Kehlani,215898,2019-06-18
178,When It Rains It Pours,Luke Combs,215746,2019-06-18
179,No Me Conoce - Remix,Jhay Cortez,214821,2019-06-18
180,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,214403,2019-06-18
181,Bitchuary,Shordie Shordie,214355,2019-06-18
182,The Bones,Maren Morris,214195,2019-06-18
183,Look Alive (feat. Drake),BlocBoy JB,212993,2019-06-18
184,Please Me,Cardi B,212593,2019-06-18
185,Night Shift,Jon Pardi,212399,2019-06-18
186,Falling Down - Bonus Track,Lil Peep,211040,2019-06-18
187,In My Feelings,Drake,210931,2019-06-18
188,Thunder,Imagine Dragons,210639,2019-06-18
189,Mine,Bazzi,209071,2019-06-18
190,Eyes On You,Chase Rice,208989,2019-06-18
191,Let Me Down Slowly,Alec Benjamin,208931,2019-06-18
192,Space Cadet (feat. Gunna),Metro Boomin,208855,2019-06-18
193,Say You Won't Let Go,James Arthur,208603,2019-06-18
194,Believer,Imagine Dragons,208247,2019-06-18
195,Girls Like You (feat. Cardi B),Maroon 5,207830,2019-06-18
196,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),Tee Grizzley,207651,2019-06-18
197,Te Robaré,Nicky Jam,207030,2019-06-18
198,Love Ain't,Eli Young Band,206884,2019-06-18
199,Hurricane,Luke Combs,206597,2019-06-18
200,Rescue Me,Marshmello,205651,2019-06-18
1,Money In The Grave (Drake ft. Rick Ross),Drake,1793849,2019-06-19
2,You Need To Calm Down,Taylor Swift,1275893,2019-06-19
3,bad guy,Billie Eilish,1210699,2019-06-19
4,Truth Hurts,Lizzo,1054464,2019-06-19
5,Suge,DaBaby,996855,2019-06-19
6,The London (feat. J. Cole & Travis Scott),Young Thug,994896,2019-06-19
7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,994128,2019-06-19
8,I Don't Care (with Justin Bieber),Ed Sheeran,971275,2019-06-19
9,No Guidance (feat. Drake),Chris Brown,918250,2019-06-19
10,EARFQUAKE,"Tyler, The Creator",914180,2019-06-19
11,Ransom,Lil Tecca,901691,2019-06-19
12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,897272,2019-06-19
13,Pop Out (feat. Lil Tjay),Polo G,885740,2019-06-19
14,Talk (feat. Disclosure),Khalid,782523,2019-06-19
15,Never Really Over,Katy Perry,738469,2019-06-19
16,MIDDLE CHILD,J. Cole,709547,2019-06-19
17,If I Can't Have You,Shawn Mendes,693278,2019-06-19
18,Sucker,Jonas Brothers,689216,2019-06-19
19,"Go Loko (feat. Tyga, Jon Z)",YG,676526,2019-06-19
20,Wow.,Post Malone,666787,2019-06-19
21,Sanguine Paradise,Lil Uzi Vert,617774,2019-06-19
22,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,609371,2019-06-19
23,Pure Water (with Migos),Mustard,576579,2019-06-19
24,Only Human,Jonas Brothers,575580,2019-06-19
25,Call You Mine,The Chainsmokers,568689,2019-06-19
26,when the party's over,Billie Eilish,557382,2019-06-19
27,7 rings,Ariana Grande,549580,2019-06-19
28,Going Bad (feat. Drake),Meek Mill,546050,2019-06-19
29,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,523562,2019-06-19
30,Sanctuary,Joji,522248,2019-06-19
31,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,504367,2019-06-19
32,Old Town Road,Lil Nas X,492835,2019-06-19
33,Envy Me,Calboy,489763,2019-06-19
34,Murder On My Mind,YNW Melly,485766,2019-06-19
35,Drip Too Hard (Lil Baby & Gunna),Lil Baby,485037,2019-06-19
36,bury a friend,Billie Eilish,482625,2019-06-19
37,lovely (with Khalid),Billie Eilish,464223,2019-06-19
38,Better,Khalid,460236,2019-06-19
39,Eastside (with Halsey & Khalid),benny blanco,444485,2019-06-19
40,SICKO MODE,Travis Scott,443540,2019-06-19
41,SAD!,XXXTENTACION,442602,2019-06-19
42,It's You,Ali Gatie,442501,2019-06-19
43,Robbery,Juice WRLD,441604,2019-06-19
44,Happier,Marshmello,438652,2019-06-19
45,Lucid Dreams,Juice WRLD,436703,2019-06-19
46,Heaven,Avicii,435740,2019-06-19
47,Callaita,Bad Bunny,430016,2019-06-19
48,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,429873,2019-06-19
49,Shotta Flow,NLE Choppa,428423,2019-06-19
50,Omertà,Drake,420491,2019-06-19
51,Paradise,Bazzi,407513,2019-06-19
52,Mother's Daughter,Miley Cyrus,404119,2019-06-19
53,Clout (feat. Cardi B),Offset,403609,2019-06-19
54,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,403128,2019-06-19
55,wish you were gay,Billie Eilish,400414,2019-06-19
56,Mixed Personalities (feat. Kanye West),YNW Melly,396978,2019-06-19
57,Look Back at It,A Boogie Wit da Hoodie,394208,2019-06-19
58,Focus (feat. 21 Savage),Bazzi,389205,2019-06-19
59,a lot,21 Savage,385730,2019-06-19
60,Homicide (feat. Eminem),Logic,384755,2019-06-19
61,Baby Sitter (feat. Offset),DaBaby,384144,2019-06-19
62,Someone You Loved,Lewis Capaldi,382346,2019-06-19
63,"thank u, next",Ariana Grande,382123,2019-06-19
64,Jocelyn Flores,XXXTENTACION,379782,2019-06-19
65,Without Me,Halsey,379187,2019-06-19
66,Moonlight,XXXTENTACION,376816,2019-06-19
67,"break up with your girlfriend, i'm bored",Ariana Grande,375767,2019-06-19
68,Isis,Joyner Lucas,370367,2019-06-19
69,Tap (feat. Meek Mill),NAV,369494,2019-06-19
70,Faucet Failure,Ski Mask The Slump God,367189,2019-06-19
71,Dancing With A Stranger (with Normani),Sam Smith,365540,2019-06-19
72,Better Now,Post Malone,364384,2019-06-19
73,rockstar (feat. 21 Savage),Post Malone,351446,2019-06-19
74,Otro Trago,Sech,343041,2019-06-19
75,Easier,5 Seconds of Summer,342528,2019-06-19
76,Nightmare,Halsey,340760,2019-06-19
77,i'm so tired...,Lauv,339597,2019-06-19
78,SOS (feat. Aloe Blacc),Avicii,339113,2019-06-19
79,High Hopes,Panic! At The Disco,339088,2019-06-19
80,Whiskey Glasses,Morgan Wallen,334464,2019-06-19
81,Soltera - Remix,Lunay,330442,2019-06-19
82,Rescue Me,OneRepublic,327753,2019-06-19
83,Fuck Love (feat. Trippie Redd),XXXTENTACION,326163,2019-06-19
84,ZEZE (feat. Travis Scott & Offset),Kodak Black,325699,2019-06-19
85,Shallow,Lady Gaga,322515,2019-06-19
86,you should see me in a crown,Billie Eilish,318306,2019-06-19
87,Goin Baby,DaBaby,316720,2019-06-19
88,Beautiful Crazy,Luke Combs,314836,2019-06-19
89,Act Up,City Girls,314783,2019-06-19
90,I,Lil Skies,312449,2019-06-19
91,Love Me Less (feat. Quinn XCII),MAX,312396,2019-06-19
92,Saturday Nights,Khalid,311373,2019-06-19
93,Taste (feat. Offset),Tyga,310304,2019-06-19
94,Nonstop,Drake,308123,2019-06-19
95,Juice,Lizzo,306765,2019-06-19
96,SLOW DANCING IN THE DARK,Joji,305990,2019-06-19
97,Sweet but Psycho,Ava Max,304785,2019-06-19
98,Beer Never Broke My Heart,Luke Combs,299392,2019-06-19
99,Con Calma,Daddy Yankee,298077,2019-06-19
100,Youngblood,5 Seconds of Summer,296141,2019-06-19
101,The Git Up,Blanco Brown,296098,2019-06-19
102,"Hey Look Ma, I Made It",Panic! At The Disco,295398,2019-06-19
103,Loco Contigo (with J. Balvin & Tyga),DJ Snake,290083,2019-06-19
104,Feeling,Juice WRLD,287776,2019-06-19
105,my strange addiction,Billie Eilish,286750,2019-06-19
106,La La Land (feat. YG),Bryce Vine,283966,2019-06-19
107,Mo Bamba,Sheck Wes,282546,2019-06-19
108,ocean eyes,Billie Eilish,281024,2019-06-19
109,I Fall Apart,Post Malone,280614,2019-06-19
110,Speechless,Dan + Shay,279261,2019-06-19
111,GRoCERIES,Chance the Rapper,277764,2019-06-19
112,Press,Cardi B,277358,2019-06-19
113,I Like Me Better,Lauv,276584,2019-06-19
114,changes,XXXTENTACION,275306,2019-06-19
115,Wake Up in the Sky,Gucci Mane,274933,2019-06-19
116,I Like It,Cardi B,274364,2019-06-19
117,All Girls Are The Same,Juice WRLD,273729,2019-06-19
118,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,272803,2019-06-19
119,i love you,Billie Eilish,272517,2019-06-19
120,That's a Rack,Lil Uzi Vert,270013,2019-06-19
121,Lalala,Y2K,268925,2019-06-19
122,Look What God Gave Her,Thomas Rhett,268806,2019-06-19
123,idontwannabeyouanymore,Billie Eilish,268395,2019-06-19
124,Leave Me Alone,Flipp Dinero,268344,2019-06-19
125,Armed And Dangerous,Juice WRLD,268184,2019-06-19
126,Worth It,YK Osiris,267458,2019-06-19
127,Here With Me,Marshmello,265407,2019-06-19
128,Find U Again (feat. Camila Cabello),Mark Ronson,265190,2019-06-19
129,Psycho (feat. Ty Dolla $ign),Post Malone,263694,2019-06-19
130,3 Nights,Dominic Fike,263460,2019-06-19
131,God's Plan,Drake,263324,2019-06-19
132,Yes Indeed,Lil Baby,263185,2019-06-19
133,XO Tour Llif3,Lil Uzi Vert,262356,2019-06-19
134,Be Alright,Dean Lewis,261917,2019-06-19
135,God's Country,Blake Shelton,261859,2019-06-19
136,Tequila,Dan + Shay,258646,2019-06-19
137,Bohemian Rhapsody - 2011 Mix,Queen,257390,2019-06-19
138,xanny,Billie Eilish,256913,2019-06-19
139,Noticed,Lil Mosey,256379,2019-06-19
140,Congratulations,Post Malone,255102,2019-06-19
141,MIA (feat. Drake),Bad Bunny,254060,2019-06-19
142,Young Dumb & Broke,Khalid,253299,2019-06-19
143,On A Roll,Ashley O,252564,2019-06-19
144,Ric Flair Drip (& Metro Boomin),Offset,251404,2019-06-19
145,Floating (feat. 21 Savage),ScHoolboy Q,245535,2019-06-19
146,Good As Hell,Lizzo,245026,2019-06-19
147,Location,Khalid,245000,2019-06-19
148,Rumor,Lee Brice,244394,2019-06-19
149,Slime Belief,YoungBoy Never Broke Again,242932,2019-06-19
150,Mad Love,Mabel,242821,2019-06-19
151,Boy With Luv (feat. Halsey),BTS,242491,2019-06-19
152,The Middle,Zedd,241602,2019-06-19
153,CIVIL WAR - Bonus,Russ,241256,2019-06-19
154,Cool,Jonas Brothers,240424,2019-06-19
155,Who Do You Love,The Chainsmokers,240184,2019-06-19
156,Everybody Dies In Their Nightmares,XXXTENTACION,240042,2019-06-19
157,HUMBLE.,Kendrick Lamar,239109,2019-06-19
158,bellyache,Billie Eilish,237353,2019-06-19
159,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,235591,2019-06-19
160,all the good girls go to hell,Billie Eilish,234151,2019-06-19
161,Money,Cardi B,231671,2019-06-19
162,Freaky,Tory Lanez,230627,2019-06-19
163,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,230457,2019-06-19
164,goosebumps,Travis Scott,228094,2019-06-19
165,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,226846,2019-06-19
166,Nice For What,Drake,224908,2019-06-19
167,Best Part (feat. Daniel Caesar),H.E.R.,223071,2019-06-19
168,She Got the Best of Me,Luke Combs,219213,2019-06-19
169,No Role Modelz,J. Cole,219060,2019-06-19
170,I THINK,"Tyler, The Creator",217349,2019-06-19
171,Thotiana,Blueface,217051,2019-06-19
172,No Me Conoce - Remix,Jhay Cortez,216170,2019-06-19
173,Mine,Bazzi,215995,2019-06-19
174,Under Enemy Arms,Trippie Redd,215980,2019-06-19
175,Delicate,Taylor Swift,215806,2019-06-19
176,Nights Like This (feat. Ty Dolla $ign),Kehlani,215185,2019-06-19
177,When It Rains It Pours,Luke Combs,215003,2019-06-19
178,Please Me,Cardi B,214531,2019-06-19
179,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,213605,2019-06-19
180,Let Me Down Slowly,Alec Benjamin,213560,2019-06-19
181,Eyes On You,Chase Rice,212969,2019-06-19
182,Look Alive (feat. Drake),BlocBoy JB,212200,2019-06-19
183,In My Feelings,Drake,212131,2019-06-19
184,This Feeling,The Chainsmokers,212060,2019-06-19
185,Thunder,Imagine Dragons,211780,2019-06-19
186,Bitchuary,Shordie Shordie,211480,2019-06-19
187,Say You Won't Let Go,James Arthur,211229,2019-06-19
188,Night Shift,Jon Pardi,211208,2019-06-19
189,Space Cadet (feat. Gunna),Metro Boomin,210491,2019-06-19
190,All Around The World (La La La),R3HAB,209645,2019-06-19
191,Believer,Imagine Dragons,209600,2019-06-19
192,Love Ain't,Eli Young Band,209094,2019-06-19
193,Girls Like You (feat. Cardi B),Maroon 5,208633,2019-06-19
194,Just Us (feat. SZA),DJ Khaled,208455,2019-06-19
195,Hurricane,Luke Combs,207834,2019-06-19
196,Die Young,Roddy Ricch,207372,2019-06-19
197,Talk You Out Of It,Florida Georgia Line,206798,2019-06-19
198,Don't Stop Me Now - 2011 Mix,Queen,205715,2019-06-19
199,Beautiful (feat. Camila Cabello),Bazzi,205499,2019-06-19
